Product,Category,Price_Now,Price_Before,Discounts %,Stock,Rating,Voters,Qualification %
"Lenovo 3 11.6"" Chromebook, Intel Celeron, 4GB RAM, 32GB eMMC, Chrome OS (renovado)",LENOVO,109.0,155.2,29.8,Solo queda(n) 3 en stock,5.0,1.0,100.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Red",RUZAVA,209.99,257.6,18.5,Con stock completo,4.6,6.0,92.0
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",HP,539.0,570.5,5.5,Solo queda(n) 1 en stock,4.3,50.0,86.0
"Lenovo IdeaPad 1i Laptop con pantalla HD de 14 pulgadas, procesador Intel Pentium Silver N5030 (4 núcleos, hasta 3.1 GHz), 4 GB de RAM, 256 GB de almacenamiento (128 GB eMMC + 128 GB tarjeta MSD), batería de 10 horas, Win 11 S, 1 año Microsoft 365",LENOVO,219.0,243.1,9.9,Con stock completo,4.0,29.0,80.0
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S, accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",HP,299.99,342.8,12.5,Con stock completo,4.5,2587.0,90.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Gold",RUZAVA,209.99,239.2,12.2,Con stock completo,3.9,6.0,78.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Blue",RUZAVA,209.99,261.1,19.6,Con stock completo,4.8,13.0,96.0
"MSI GP66 Leopard Gaming & Entertainment Laptop (Intel i7-11800H 8-Core, 32GB RAM, 1TB PCIe SSD, RTX 3070, 15.6"" Full HD (1920x1080), WiFi, Bluetooth, cámara web, 1xHDMI, Win 10 Home) con concentrador",MSI,3091.39,3114.8,0.8,Solo queda(n) 1 en stock,3.1,197.0,62.0
"Lenovo IdeaPad Gaming 3 - Portátil de 15 pulgadas, pantalla FHD de 15.6 pulgadas (1920 x 1080), procesador AMD Ryzen 5 4600H, 8 GB DDR4 RAM, 256 GB SSD, gráficos NVIDIA GeForce GTX 1650, Windows 10, 82EY00FDUS, ónix negro",LENOVO,699.99,712.0,1.7,Solo queda(n) 5 en stock,4.5,94.0,90.0
"Acer - R11 CB5-132T-C8ZW 2 en 1 11,6 pulgadas pantalla táctil Chromebook - Intel Celeron - Memoria de 4 GB - 16 GB eMMC Flash Memory - Blanco (Certified Refurbished)",ACER,169.99,201.9,15.8,Solo queda(n) 1 en stock,3.0,1.0,60.0
"HP Chromebook x360 11 G1 EE 11.6 pulgadas Touch 4GB 32GB SSD Celeron N3350 1.1GHz ChromeOS, gris (renovado)",HP,119.99,173.9,31.0,Solo queda(n) 1 en stock,4.5,2.0,90.0
"ASUS VivoBook 2022 - Portátil empresarial HD de 15.6 pulgadas, Intel 10ª generación i3-1005G1 hasta 3.4 GHz Beat i5-8250U, 20 GB de RAM, SSD PCIE de 1 TB, Bluetooth, Windows 11 en S, gris pizarra con accesorios 3 en 1",ASUS,499.99,512.7,2.5,Solo queda(n) 16 en stock,3.9,6.0,78.0
HP Laptop Intel Core i3-1005G1 de 15.6 pulgadas de 15.6 pulgadas de 1.2 GHz de 4 GB de RAM de 256 GB de SSD Webcam Windows 10 Home (renovado),HP,279.99,331.0,15.4,Solo queda(n) 1 en stock,3.1,284.0,62.0
"Dell Latitude 9510 - Cuaderno 2 en 1 de 15 pulgadas, Intel Core i5 i5-10310U 1.7GHz",DELL,1305.06,1339.5,2.6,Solo queda(n) 1 en stock,3.0,1.0,60.0
"HP Portátil con pantalla táctil FHD de 15.6 pulgadas, Intel Core i7-1165G7 de 11ª generación, 4 núcleos hasta 4.7 GHz, gráficos Intel Iris Xe, 16 GB DDR4 RAM, 512 GB PCIe SSD, Windows 11, plata natural, con lápiz digital MTC",HP,839.99,881.9,4.8,Solo queda(n) 8 en stock,4.3,9.0,86.0
"HP Portátil AMD Ryzen 5-5500U con pantalla táctil de 15.6 pulgadas, 8 GB de RAM y 256 GB, SSD de color plateado natural, AMD Ryzen 5 5500U Hexa-core - Gráficos integrados AMD Radeon - Windows (renovado)",HP,379.99,393.2,3.4,Solo queda(n) 1 en stock,5.0,1.0,100.0
Dell Latitude 7000 7430 - Cuaderno de 14 pulgadas - Full HD - 1920 x 1080 - Intel Core i7 de 12ª generación i7-1265U Deca-core (10 núcleos) 1.80 GHz - Plataforma Intel EVO - 32 GB RAM total - Memoria integrada - SSD de 512 GB,DELL,2403.97,2419.6,0.6,Solo queda(n) 2 en stock,3.1,364.0,62.0
"BROAGE Computadora portátil FHD de 15.6 pulgadas, Intel Quad-Core i5-8250U hasta 3.4 GHz, 8 GB de RAM, SSD de 512 GB, WiFi 5G, Ethernet RJ45, HDMI, USB 3.0, HDMI, cámara web, teclado retroiluminado, plata, Windows 10 Home, trabajo remoto",BROAGE,349.0,366.3,4.7,Con stock completo,3.5,89.0,70.0
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",ALLDOCUBE,379.9,390.4,2.7,Solo queda(n) 13 en stock,4.3,132.0,86.0
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G, 5G WiFi",BMAX,419.99,433.9,3.2,Con stock completo,3.8,37.0,76.0
"Lenovo IdeaPad 3 - Pantalla táctil HD de 15.6 pulgadas (Intel Core i3-1115G4 de 11ª generación, 20 GB de RAM, SSD PCIe de 1 TB, gráficos UHD, bisel estrecho), portátil para el hogar y la empresa, cámara web, cable HDMI IST, Windows 11 Home",LENOVO,499.98,552.2,9.5,Solo queda(n) 16 en stock,3.0,2.0,60.0
"Portátil Dell Inspiron 15 5566 2017: Core i5-7200U, 8 GB DDR4 RAM, 256 GB SSD unidad de estado sólido, 802.11bgn, Bluetooth, Windows 10 Home",DELL,667.51,711.9,6.2,Solo queda(n) 1 en stock,4.1,35.0,82.0
"Lenovo ThinkPad X1 Yoga Gen 5 14"" pantalla táctil 2 en 1 portátil, Intel Core i7-10610U, 16 GB RAM, 512 GB SSD, Windows 10 Pro (20UB0015US)",LENOVO,1699.0,1717.3,1.1,Solo queda(n) 2 en stock,3.1,797.0,62.0
"Dell Laptop Latitude 7000 7420 (2021) ,  FHD de 14 pulgadas ,  Core i7 - SSD de 256 GB - RAM 16 GB ,  4 núcleos @ 4.4 GHz - CPU Win 11 Pro de 11.ª generación (renovado)",DELL,1135.62,1176.2,3.4,Con stock completo,3.1,355.0,62.0
"Dell Inspiron Laptop portátil, pantalla táctil FHD de 15.6, Intel Core i5-1135G7 (hasta 4.2 GHz), procesador de 4 núcleos, gráficos Intel UHD, 16 GB RAM y 1 TB SSD, Windows 11, Wi-Fi, negro",DELL,699.99,744.3,6.0,Con stock completo,3.1,523.0,62.0
"2021 más nuevo Lenovo Ideapad Laptop, pantalla FHD de 15,6"", procesador AMD Ryzen 5 4500U 6-Core (Beats i7-1165G7), 20GB RAM, 1TB SSD, cámara web, Bluetooth, HDMI, Win 10, Abyss Blue + Oydisen Cloth",LENOVO,649.0,664.0,2.3,Con stock completo,4.7,13.0,94.0
"MSI GF63 Thin 9RCX-818 15.6"" Computadora laptop portátil",MSI,1099.99,1117.0,1.5,Solo queda(n) 1 en stock,4.5,568.0,90.0
"Computadora portátil Dell Inspiron 15 3000 HD de 15.6"" 2021, procesador AMD Athlon Silver 3050U, 4 GB de RAM, SSD PCIe de 128 GB, MaxxAudio Pro, cámara web HD, gráficos AMD Radeon, Win 10 S, negro",DELL,349.0,390.0,10.5,Solo queda(n) 3 en stock,4.4,47.0,88.0
"GIGABYTE Aero 15W v8-BK4 15"" Ultra Slim Gaming Laptop 144Hz FHD X-Rite i7-8750H, GeForce GTX 1060, 16G RAM, 512GB SSD, chasis de metal, teclado RGB",GIGABYTE,1999.0,2025.7,1.3,Solo queda(n) 1 en stock,3.7,58.0,74.0
"Lenovo ThinkPad - Laptop AMD E14 Gen 3 Business, FHD de 14 pulgadas (1920 x 1080), AMD Ryzen 7 5700U, HDMI, cámara web, WiFi 6, lector de huellas dactilares, teclado retroiluminado, Windows 10 Pro (24 GB de RAM ,  SSD PCIe de 1 TB)",LENOVO,999.99,1037.6,3.6,Con stock completo,3.1,639.0,62.0
"Laptop Lenovo Ideapad 3, pantalla FHD de 15.6 pulgadas, Intel Core i3-1115G4 de 11ª generación, 8 GB de RAM, SSD PCIe de 128 GB, cámara web, HDMI, Wi-Fi, lector de huellas dactilares, Bluetooth, Windows 11 Home, gris platino",LENOVO,469.0,520.9,10.0,Con stock completo,4.6,6.0,92.0
"HP 435 G8,  RYZ 3 5400,  8GB,  256GB SSD, Radeon, Windows 10 Pro",HP,766.92,779.1,1.6,Solo queda(n) 5 en stock,3.1,176.0,62.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Red",RUZAVA,209.99,240.1,12.5,Con stock completo,4.6,6.0,92.0
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",HP,539.0,581.8,7.4,Solo queda(n) 1 en stock,4.3,50.0,86.0
"DELL Latitude, 7185, portátil de 14"", visualización Full-HD, Intel Core i5 – 7300u 2,6 gHz Dual-Core, 8 GB DDR4, 256 GB unidad de estado sólido, 802.11 ac, Bluetooth teclado retroiluminado, Win10Pro (reacondicionado certificado)",DELL,208.99,228.2,8.4,Solo queda(n) 3 en stock,4.0,57.0,80.0
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S, accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",HP,299.99,317.3,5.5,Con stock completo,4.5,2587.0,90.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Gold",RUZAVA,209.99,240.6,12.7,Con stock completo,3.9,6.0,78.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Blue",RUZAVA,209.99,228.4,8.1,Con stock completo,4.8,13.0,96.0
"Latest Lenovo ThinkBook 14 Gen 2, 11ª generación de procesadores Intel i7-1165G7, SSD de 1TB, 16GB DDR4 RAM, 14"" FHD (1920 x 1080) IPS, Antideslumbrante, Thunderbolt 4, lector de huellas dactilares, Win 10 Pro - Gris mineral",LENOVO,949.0,977.7,2.9,Solo queda(n) 1 en stock,3.1,430.0,62.0
"[Windows 10] Portátil HP 15 Full HD 2022, AMD Ryzen 3 3250U (Beat i5-7200U) 8GB RAM 128GB SSD, cámara web, pantalla IPS Micro-Edge de 15.6 pulgadas, HDMI, Wi-Fi, USB-C, Bluetooth, diseño ligero y delgado, paquete ROKC MP",HP,449.99,495.0,9.1,Solo queda(n) 9 en stock,4.6,7.0,92.0
MSI Prestige 15 15.6 pulgadas FHD Ultra Thin and Light Professional Laptop Intel Core i7-1185G7 GTX1650 MAX-Q 16GB DDR4 512GB NVMe SSD Win10 - Gris (A11SC-034),MSI,1299.0,1350.0,3.8,Sólo hay 4 disponible(s).,3.1,519.0,62.0
"HP Envy x360 2 en 1 con pantalla táctil FHD 2 en 1 de 13.3 pulgadas, Intel Evo Core i7-1195G7, 8 GB de RAM, 512 GB PCIe SSD, teclado retroiluminado, gráficos Intel Iris Xe, Windows 11, plata, tarjeta USB",HP,869.0,886.9,2.0,Solo queda(n) 4 en stock,5.0,3.0,100.0
"HP Pantalla táctil convertible X360 de 14 pulgadas 2 en 1 Full HD (1920 x 1080) Chromebook, procesador Intel i3-10110U, 8GB DDR4, 64GB EMMC, 802.11ac, Bluetooth 5.0, HDMI, Chrome OS, W, Valinor Accessories",HP,499.0,547.4,8.8,Solo queda(n) 1 en stock,4.7,5.0,94.0
"Lenovo 20 fq002yus TS x1 i7, 16GB, 512GB FD Only Laptop",LENOVO,1407.98,1446.0,2.6,Solo queda(n) 2 en stock,4.5,15.0,90.0
"Lenovo Chromebook S330 Laptop, 14-Inch Display, MediaTek MT8173C Processor, 4GB LPDDR3, Chrome OS, 81JW0000US, Business Black",LENOVO,219.99,233.5,5.8,Solo queda(n) 8 en stock,3.5,14.0,70.0
"Dell Latitude 5000 5520 - Cuaderno de 15.6 pulgadas, Full HD, 1920 x 1080, Intel Core i7 de 11ª generación i7-1185G7 de cuatro núcleos (4 núcleos) 3 GHz - 16 GB de RAM total, SSD de 256 GB, gris Titan",DELL,1599.0,1637.6,2.4,Solo queda(n) 1 en stock,3.1,199.0,62.0
"HP Pavilion - Laptop con pantalla táctil FHD IPS de 14 pulgadas, Intel Core i5-1035G1, WiFi 6, Google Classroom, 8 GB DDR4 RAM, SSD de 256 GB, paquete con lápiz capacitivo, Windows 10, azul nube",HP,627.99,674.2,6.8,Solo queda(n) 6 en stock,4.5,2.0,90.0
"Dell Inspiron 16 Plus 7610 Laptop 16"" QHD+ (3072 x 1920) no táctil, Intel Core i7-11800H, 16GB Ram, 1TB SSD, cámara web, Windows 11 (renovado)",DELL,799.0,821.3,2.7,Solo queda(n) 13 en stock,3.1,708.0,62.0
MSI Modern 14 Modern 14 B11MO-857 - Cuaderno Full HD 1920 x 1080 - Intel Core i5 11ª generación i5-1155G7 2.50 GHz - 8 GB RAM - 512 GB SSD - Beige Mousse,MSI,751.06,804.2,6.6,Solo queda(n) 7 en stock,2.0,2.0,40.0
Lenovo ThinkPad L15 Gen 3 21C30056US - Cuaderno de 15.6 pulgadas - Full HD - 1920 x 1080 - Intel Core i5 12ª generación i5-1235U Deca-core (10 núcleos) - 8 GB de RAM total - SSD de 256 GB - Negro trueno,LENOVO,859.15,913.7,6.0,Solo queda(n) 1 en stock,3.1,518.0,62.0
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",ALLDOCUBE,379.9,394.3,3.6,Solo queda(n) 13 en stock,4.3,132.0,86.0
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G, 5G WiFi",BMAX,419.99,443.8,5.4,Con stock completo,3.8,37.0,76.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Red",RUZAVA,209.99,246.5,14.8,Con stock completo,4.6,6.0,92.0
"HP EliteBook Folio 1040 G3 14"" FHD, Intel Core i5-6300U 2.4GHz, 8GB RAM, 256GB SSD, Windows 10 Pro 64Bit, CAM (renovado)",HP,299.0,348.2,14.1,Solo queda(n) 9 en stock,3.1,139.0,62.0
"2020 HP Laptop 15.6"" HD Touchscreen Intel Core i7-1065G7 8GB DDR4 SDRAM 512GB SSD Intel Iris Plus Graphics Windows 10",HP,727.0,740.8,1.9,Solo queda(n) 5 en stock,4.6,46.0,92.0
"Lenovo Flex 3 Chromebook 2 en 1, pantalla táctil HD de 11.6 pulgadas, CPU Intel Celeron N4020, 4 GB de RAM, almacenamiento de 96 GB (tarjeta eMMC de 32 GB + 64 GB), WiFi, Bluetooth, cámara web, Chrome OS, Abyss Blue ,  Paquete TGCD",LENOVO,179.95,227.7,21.0,Solo queda(n) 11 en stock,4.6,8.0,92.0
"ASUS ROG Zephyrus M15 15.6"" 4K Ultra HD (3840 x 2160) portátil para juegos, Intel Core i7-10750H, 16GB de memoria, 1TB SSD, NVIDIA GeForce RTX 2060, Windows 10, Prisma Negro",ASUS,1549.99,1600.5,3.2,Solo queda(n) 2 en stock,3.7,14.0,74.0
Lenovo 20NF0018US TS Tp E595 AMD Ryzen 7 3700U Syst 2.3G 8GB 256GB SSD 15.6In W10P,LENOVO,849.99,895.5,5.1,Con stock completo,4.5,67.0,90.0
"Dell Precision M3530 Intel Core i7-8850H X6 2.6GHz 16GB 512GB SSD, Negro (renovado)",DELL,375.0,385.8,2.8,Solo queda(n) 2 en stock,5.0,1.0,100.0
"HP ENVY 13-ab016nr Notebook (Intel Core i5 – 7200u, 8 GB de RAM, 256 GB SSD) con Windows 10",HP,589.88,628.8,6.2,Solo queda(n) 1 en stock,4.1,210.0,82.0
HP T640 Thin ClientAMD Ryzen R1505G de doble núcleo (2 núcleos) 2.40 GHz,HP,608.29,637.9,4.6,Con stock completo,3.1,356.0,62.0
"Dell Latitude 7280 12.5"" HD Laptop, Core i7-7600U 2.8GHz, 8GB, 512GB Solid State Drive, Windows 10 Pro 64Bit, Webcam, (reacondicionado certificado)",DELL,290.0,302.8,4.2,Solo queda(n) 2 en stock,3.8,6.0,76.0
Laptop Samsung Galaxy Book con pantalla QLED y procesador Intel Core i7,SAMSUNG,1349.99,1404.8,3.9,Solo queda(n) 2 en stock,4.5,325.0,90.0
"Computadora portátil HP FHD IPS de 15.6 pulgadas 2021, Intel Core i3-1115G4 de 11ª generación (Beats i5-8265U), 8 GB de RAM, SSD PCIe de 256 GB, gráficos Intel UHD, cámara web HD, huella digital, HDMI, Win10S, plata, tarjeta USB de 32 GB",HP,459.0,472.1,2.8,Solo queda(n) 6 en stock,4.6,3.0,92.0
"BROAGE Computadora portátil FHD de 15.6 pulgadas, Intel Quad-Core i5-8250U hasta 3.4 GHz, 8 GB de RAM, SSD de 512 GB, WiFi 5G, Ethernet RJ45, HDMI, USB 3.0, HDMI, cámara web, teclado retroiluminado, plata, Windows 10 Home, trabajo remoto",BROAGE,349.0,399.2,12.6,Con stock completo,3.5,89.0,70.0
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",HP,539.0,568.3,5.2,Solo queda(n) 1 en stock,4.3,50.0,86.0
"Lenovo IdeaPad 1i Laptop con pantalla HD de 14 pulgadas, procesador Intel Pentium Silver N5030 (4 núcleos, hasta 3.1 GHz), 4 GB de RAM, 256 GB de almacenamiento (128 GB eMMC + 128 GB tarjeta MSD), batería de 10 horas, Win 11 S, 1 año Microsoft 365",LENOVO,219.0,232.1,5.6,Con stock completo,4.0,29.0,80.0
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S, accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",HP,299.99,333.0,9.9,Con stock completo,4.5,2587.0,90.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Gold",RUZAVA,209.99,250.0,16.0,Con stock completo,3.9,6.0,78.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Blue",RUZAVA,209.99,221.8,5.3,Con stock completo,4.8,13.0,96.0
Dell Latitude 13-7380 Intel Core E: 7600U X2 3.9GHz 8GB 128GB SSD Negro (Certified Refurbished),DELL,299.0,352.9,15.3,Solo queda(n) 2 en stock,2.7,3.0,54.0
"Lenovo Estación de trabajo portátil resistente ThinkPad P15 Gen 2 20YQ003JUS de 15,6"" - 4K UHD - 3840 x 2160 - Intel Core i7 (11ª generación) i7-11850H Octa-core (8 núcleos) 2,50 GHz - 32 GB RAM - SSD de 1 TB - Negro",LENOVO,2649.0,2685.4,1.4,Solo queda(n) 1 en stock,3.1,535.0,62.0
"Dell XPS 13-9350 computadora portable de 13.3"" con procesador Intel Core i7-6560U X2 2.2GHz, 16 GB 512 GB SSD, plateada (renovación certificada).",DELL,839.0,859.4,2.4,Solo queda(n) 1 en stock,2.8,12.0,56.0
"Lenovo 14"" ThinkPad X1 Carbon Gen 8 Laptop - 14"" WQHD (2560 x 1440) - 1,8 GHz Intel Core i7-10610U Quad-Core - 512GB SSD - 16GB - Windows 10 Pro",LENOVO,2630.9,2668.5,1.4,Con stock completo,3.1,560.0,62.0
"Lenovo ThinkPad X1 Extreme Gen 3 15.6"" FHD IPS Display Business Laptop, Intel Hexa Core i7-10750H, 16GB RAM 512GB SSD, GeForce GTX 1650 Ti, huella digital, Windows 10 Pro ,  Tarjeta USB de tela de 32GB",LENOVO,615.73,642.3,4.1,Con stock completo,4.6,27.0,92.0
Dell Precision 3541 Laptop 15.6 - Intel Core i7 de 9ª generación - i7-9750H - Six Core 4.5Ghz - 256GB SSD - 8GB RAM - Nvidia Quadro P620 2GB - 1920x1080 FHD - Windows 10 Pro (renovado),DELL,795.0,820.3,3.1,Solo queda(n) 11 en stock,1.4,2.0,28.0
"HP Envy x360 Pantalla táctil Full HD convertible de 15.6 pulgadas, Intel Core i7-10510U de 10ª generación, memoria DDR4 de 8 GB, unidad SSD PCIe NVMe de 512 GB, plata natural",HP,905.9,945.0,4.1,Solo queda(n) 1 en stock,4.3,126.0,86.0
"MT Lenovo ThinkPad E15 Gen 2 Pantalla FHD de 15.6 pulgadas, Intel i7-1165G7, 32 GB de RAM, SSD Sabrent Rocket de 1 TB, portátil empresarial (Intel más reciente) tipo C, HDMI, cámara web, Thunderbolt 4, computadora Windows 10 Pro IST",LENOVO,1099.0,1132.6,3.0,Solo queda(n) 1 en stock,3.1,409.0,62.0
"MSI GP66 Leopard Gaming & Entertainment Laptop (Intel i7-11800H 8-Core, 32GB RAM, 1TB PCIe SSD, RTX 3070, 15.6"" Full HD (1920x1080), WiFi, Bluetooth, cámara web, 1xHDMI, Win 10 Home) con concentrador",MSI,3091.39,3118.8,0.9,Solo queda(n) 1 en stock,3.1,200.0,62.0
"Lenovo IdeaPad Gaming 3 - Portátil de 15 pulgadas, pantalla FHD de 15.6 pulgadas (1920 x 1080), procesador AMD Ryzen 5 4600H, 8 GB DDR4 RAM, 256 GB SSD, gráficos NVIDIA GeForce GTX 1650, Windows 10, 82EY00FDUS, ónix negro",LENOVO,699.99,739.3,5.3,Solo queda(n) 5 en stock,4.5,94.0,90.0
"Acer - R11 CB5-132T-C8ZW 2 en 1 11,6 pulgadas pantalla táctil Chromebook - Intel Celeron - Memoria de 4 GB - 16 GB eMMC Flash Memory - Blanco (Certified Refurbished)",ACER,169.99,210.7,19.3,Solo queda(n) 1 en stock,3.0,1.0,60.0
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",ALLDOCUBE,379.9,422.7,10.1,Solo queda(n) 13 en stock,4.3,132.0,86.0
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G, 5G WiFi",BMAX,419.99,451.3,6.9,Con stock completo,3.8,37.0,76.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Red",RUZAVA,209.99,240.5,12.7,Con stock completo,4.6,6.0,92.0
"HP Chromebook x360 11 G1 EE 11.6 pulgadas Touch 4GB 32GB SSD Celeron N3350 1.1GHz ChromeOS, gris (renovado)",HP,119.99,160.2,25.1,Solo queda(n) 1 en stock,4.5,2.0,90.0
"ASUS VivoBook 2022 - Portátil empresarial HD de 15.6 pulgadas, Intel 10ª generación i3-1005G1 hasta 3.4 GHz Beat i5-8250U, 20 GB de RAM, SSD PCIE de 1 TB, Bluetooth, Windows 11 en S, gris pizarra con accesorios 3 en 1",ASUS,499.99,553.9,9.7,Solo queda(n) 16 en stock,3.9,6.0,78.0
HP Laptop Intel Core i3-1005G1 de 15.6 pulgadas de 15.6 pulgadas de 1.2 GHz de 4 GB de RAM de 256 GB de SSD Webcam Windows 10 Home (renovado),HP,279.99,298.2,6.1,Solo queda(n) 1 en stock,3.1,601.0,62.0
"Dell Latitude 9510 - Cuaderno 2 en 1 de 15 pulgadas, Intel Core i5 i5-10310U 1.7GHz",DELL,1305.06,1356.8,3.8,Solo queda(n) 1 en stock,3.0,1.0,60.0
"HP Portátil con pantalla táctil FHD de 15.6 pulgadas, Intel Core i7-1165G7 de 11ª generación, 4 núcleos hasta 4.7 GHz, gráficos Intel Iris Xe, 16 GB DDR4 RAM, 512 GB PCIe SSD, Windows 11, plata natural, con lápiz digital MTC",HP,839.99,878.6,4.4,Solo queda(n) 8 en stock,4.3,9.0,86.0
"Acer Chromebook 311 HD IPS de 11.6 pulgadas (4 GB de RAM, 96 GB de almacenamiento (32 GB eMMC + 64 GB de tarjeta SD), 8 núcleos MediaTek MT8183C) portátil para el hogar y la educación, cámara web, tipo C, Wi-Fi, Bluetooth, batería de 15 horas, Chrome OS",ACER,159.98,207.8,23.0,Solo queda(n) 6 en stock,4.1,20.0,82.0
"HP Portátil AMD Ryzen 5-5500U con pantalla táctil de 15.6 pulgadas, 8 GB de RAM y 256 GB, SSD de color plateado natural, AMD Ryzen 5 5500U Hexa-core - Gráficos integrados AMD Radeon - Windows (renovado)",HP,379.99,393.8,3.5,Solo queda(n) 1 en stock,5.0,1.0,100.0
Dell Latitude 7000 7430 - Cuaderno de 14 pulgadas - Full HD - 1920 x 1080 - Intel Core i7 de 12ª generación i7-1265U Deca-core (10 núcleos) 1.80 GHz - Plataforma Intel EVO - 32 GB RAM total - Memoria integrada - SSD de 512 GB,DELL,2403.97,2446.0,1.7,Solo queda(n) 2 en stock,3.1,510.0,62.0
"Lenovo IdeaPad 3 - Pantalla táctil HD de 15.6 pulgadas (Intel Core i3-1115G4 de 11ª generación, 20 GB de RAM, SSD PCIe de 1 TB, gráficos UHD, bisel estrecho), portátil para el hogar y la empresa, cámara web, cable HDMI IST, Windows 11 Home",LENOVO,499.98,546.7,8.6,Solo queda(n) 16 en stock,3.0,2.0,60.0
